0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
5.39000000000143e-05,NaN,-1.5999999999854e-06,NaN,NaN,NaN,NaN,NaN,NaN
0.000101208000000014,NaN,-0.000235306999999985,NaN,0,NaN,NaN,0,NaN
0.000104352000000014,NaN,-0.000218020999999985,NaN,1.3801e-05,NaN,NaN,-8.92699999999999e-06,0
0.000153115000000014,NaN,-0.000207508999999985,NaN,2.88980000000001e-05,0,0,4.0813e-05,-4.6531e-05
0.000199684000000014,NaN,-0.000149610999999985,0,6.47180000000001e-05,-3.80599999999997e-06,3.16800000000001e-05,8.4247e-05,-1.2494e-05
0.000218755000000014,NaN,-0.000116337999999985,-8.56999999999941e-07,7.8899e-05,5.9298e-05,7.76300000000001e-05,0.000104047,6.5911e-05
0.000282727000000014,NaN,-7.66999999999854e-05,5.85600000000005e-06,0.000125753,0.000163897,0.000108361,0.000139547,0.000139925
0.000328928000000014,NaN,-4.65999999999854e-05,8.76499999999999e-06,0.000171217,0.000168029,0.000139175,0.000161117,0.000133161
0.000367645000000014,NaN,-8.7199999999854e-06,7.00500000000003e-06,0.000207384,0.000228598,0.000174598,0.000174777,0.000204426
0.000403362000000014,NaN,5.02000000000146e-05,1.4077e-05,0.000254149,0.000220898,0.00020011,0.000254547,0.000237387
0.000428839000000014,NaN,9.24000000000146e-05,3.44099999999997e-06,0.00031908,0.000271098,0.00023688,0.000269725,0.000235781
0.000498806000000014,NaN,0.000118776000000015,1.84800000000004e-06,0.000347637,0.000313998,0.000267089,0.000316737,0.000266353
0.000527213000000014,NaN,0.000152122000000015,-1.66700000000001e-06,0.000375647,0.000359198,0.000310865,0.000367164,0.000327048
0.000533017000000014,NaN,0.000187663000000015,2.9353e-05,0.00039057,0.000383198,0.000355697,0.000354635,0.000385702
0.000564753000000014,NaN,0.000223948000000015,4.4407e-05,0.000423548,0.000428795,0.000411365,0.00041207,0.000406698
0.000617777000000014,NaN,0.000278316000000015,8.9144e-05,0.000480926,0.000459707,0.000453795,0.00049883,0.000438854
0.000621176000000014,0,0.000298748000000015,9.7251e-05,0.000506825,0.000492728,0.000473612,0.000502433,0.000520654
0.000669220000000014,5.84e-05,0.000349685000000015,0.000186394,0.000552064,0.000507456,0.00053905,0.00056113,0.000529694
0.000738326000000014,5.39e-05,0.000370919000000015,0.000227286,0.000582188,0.000550896,0.000522381,0.000592775,0.000580254
0.000755332000000014,0.00010882,0.000415447000000015,0.000283545,0.000607019,0.000573527,0.000543805,0.000690612,0.000623654
0.000796127000000014,0.000146365,0.000450176000000015,0.000352867,0.000651619,0.000578624,0.000608224,0.000708413,0.000629054
0.000822939000000014,0.00018813,0.000475186000000015,0.000379602,0.000693499,0.000629313,0.000663124,0.000713224,0.000687827
0.000848558000000014,0.000234122,0.000519923000000015,0.000430435,0.000716019,0.000684445,0.000687624,0.000786473,0.000774572
0.000900160000000014,0.000279538,0.000545336000000015,0.000475115,0.000757419,0.000730943,0.000723124,0.000791039,0.000808896
0.000946932000000014,0.000319787,0.000607125000000015,0.000508443,0.000791219,0.000753308,0.000767758,0.000855198,0.000838
0.000968868000000014,0.000333744,0.000640756000000015,0.000544289,0.000834097,0.000786591,0.000787596,0.000935737,0.000886494
0.000998761000000014,0.000393767,0.000689686000000015,0.000571989,0.000863247,0.000837479,0.000811444,0.000995961,0.000924914
0.00103647000000001,0.000455219,0.000719532000000015,0.000612559,0.000908788,0.000882187,0.000877295,0.001058732,0.000948867
0.00106664000000001,0.000486887,0.000747817000000015,0.000680889,0.000933402,0.00090813,0.000906706,0.001047412,0.000979771
0.00109815000000001,0.000512281,0.000778762000000015,0.000677689,0.000978129,0.000931602,0.000888669,0.001113233,0.001054411
0.00112797000000001,0.00054677,0.000818669000000015,0.00076781,0.000993444,0.000987505,0.000946706,0.001163756,0.001114912
0.00119869000000001,0.000598706,0.000836135000000015,0.000789433,0.001054886,0.000987667,0.00099156,0.001235277,0.001114216
0.00122529000000001,0.000611625,0.000895177000000015,0.000836195,0.001090319,0.001034513,0.001021657,0.001301807,0.001176189
0.00126351000000001,0.000659754,0.000927386000000015,0.000862484,0.001118057,0.001060899,0.001049078,0.001334147,0.001191317
0.00129681000000001,0.000701236,0.000964391000000015,0.00090282,0.001176392,0.00109955,0.001096214,0.001360737,0.001230957
0.00134301000000001,0.000728938,0.00103112000000001,0.000906274,0.001230809,0.001129256,0.001135245,0.001404887,0.001282099
0.00138232000000001,0.000776282,0.00105860000000001,0.000970846,0.001275863,0.001161649,0.001145024,0.001416777,0.001327584
0.00144378000000001,0.000795626,0.00107909000000001,0.001006784,0.001333577,0.00121992,0.001176175,0.001482237,0.001369092
0.00146335000000001,0.000840794,0.00113816000000001,0.001046686,0.0013544,0.001253561,0.001246527,0.001474977,0.001444373
0.00148201000000001,0.000878269,0.00116719000000001,0.001087786,0.001389723,0.001271101,0.001285813,0.001501077,0.001430946
0.00152213000000001,0.00092864,0.00121989000000001,0.001149138,0.00144378,0.001326378,0.001323007,0.001558617,0.001462811
0.00155472000000001,0.000957971,0.00126221000000001,0.001178892,0.001470046,0.001377768,0.001374828,0.001650207,0.001501677
0.00161130000000001,0.0009919,0.00131188000000001,0.001238951,0.001525262,0.001399098,0.001410716,0.001695527,0.001592414
